"load factor PA vs. Integrated Stress Nx(320,1)
   0.200000E+00   -0.168766E+03
   0.348830E+00   -0.235577E+03
   0.440445E+00   -0.270345E+03
   0.503401E+00   -0.273955E+03
   0.536940E+00   -0.258685E+03
   0.552750E+00   -0.248563E+03
   0.565637E+00   -0.237718E+03
   0.575333E+00   -0.227223E+03
   0.585474E+00   -0.215545E+03
   0.595807E+00   -0.203224E+03
   0.607741E+00   -0.188455E+03
   0.623199E+00   -0.168473E+03
   0.645971E+00   -0.137258E+03
   0.674181E+00   -0.956788E+02
   0.707790E+00   -0.424295E+02
   0.721981E+00   -0.194740E+02
   0.724901E+00   -0.168542E+02
   0.721604E+00   -0.238485E+02
   0.720243E+00   -0.274451E+02
   0.724002E+00   -0.226811E+02
   0.725819E+00   -0.200154E+02
   0.727725E+00   -0.171740E+02
   0.730798E+00   -0.125213E+02
   0.735701E+00   -0.496161E+01
   0.743411E+00    0.713427E+01
   0.753768E+00    0.236796E+02
   0.767526E+00    0.460976E+02
   0.781349E+00    0.689828E+02
   0.799341E+00    0.992812E+02
   0.822571E+00    0.139027E+03
   0.852371E+00    0.190833E+03
   0.890322E+00    0.257743E+03
   0.938366E+00    0.343575E+03
   0.998910E+00    0.453416E+03
   0.102833E+01    0.507282E+03
   0.106554E+01    0.574831E+03
   0.110693E+01    0.648131E+03
   0.113302E+01    0.693585E+03
   0.116586E+01    0.748658E+03
   0.118620E+01    0.780597E+03
   0.121035E+01    0.813234E+03


"load factor PA vs. Integrated Stress Nx(320,7)
       0        0
   0.100000E+00   -0.451457E+02
   0.200000E+00   -0.898687E+02
   0.348830E+00   -0.151059E+03
   0.440445E+00   -0.174281E+03
   0.503401E+00   -0.154326E+03
   0.536940E+00   -0.119332E+03
   0.552750E+00   -0.998448E+02
   0.565637E+00   -0.809477E+02
   0.575333E+00   -0.635106E+02
   0.585474E+00   -0.447777E+02
   0.595807E+00   -0.256845E+02
   0.607741E+00   -0.356871E+01
   0.623199E+00    0.251634E+02
   0.645971E+00    0.676995E+02
   0.674181E+00    0.120999E+03
   0.707790E+00    0.185983E+03
   0.721981E+00    0.214415E+03
   0.724901E+00    0.221694E+03
   0.721604E+00    0.215935E+03
   0.720243E+00    0.213803E+03
   0.724002E+00    0.221679E+03
   0.725819E+00    0.225404E+03
   0.727725E+00    0.229283E+03
   0.730798E+00    0.235503E+03
   0.735701E+00    0.245430E+03
   0.743411E+00    0.261062E+03
   0.753768E+00    0.282122E+03
   0.767526E+00    0.310191E+03
   0.781349E+00    0.338550E+03
   0.799341E+00    0.375601E+03
   0.822571E+00    0.423730E+03
   0.852371E+00    0.485871E+03
   0.890322E+00    0.565629E+03
   0.938366E+00    0.667492E+03
   0.998910E+00    0.797089E+03
   0.102833E+01    0.860672E+03
   0.106554E+01    0.942465E+03
   0.110693E+01    0.103618E+04
   0.113302E+01    0.109639E+04
   0.116586E+01    0.117447E+04
   0.118620E+01    0.122471E+04
   0.121035E+01    0.128821E+04


"load factor PA vs. Integrated Stress Nx(320,8)
       0        0
   0.100000E+00   -0.105026E+03
   0.200000E+00   -0.150081E+03
   0.348830E+00   -0.212396E+03
   0.440445E+00   -0.237499E+03
   0.503401E+00   -0.219270E+03
   0.536940E+00   -0.184851E+03
   0.552750E+00   -0.165862E+03
   0.565637E+00   -0.147761E+03
   0.575333E+00   -0.131263E+03
   0.585474E+00   -0.113459E+03
   0.595807E+00   -0.952365E+02
   0.607741E+00   -0.740588E+02
   0.623199E+00   -0.464392E+02
   0.645971E+00   -0.531390E+01
   0.674181E+00    0.466256E+02
   0.707790E+00    0.110506E+03
   0.721981E+00    0.138458E+03
   0.724901E+00    0.145177E+03
   0.721604E+00    0.139228E+03
   0.720243E+00    0.136906E+03
   0.724002E+00    0.144401E+03
   0.725819E+00    0.147998E+03
   0.727725E+00    0.151749E+03
   0.730798E+00    0.157774E+03
   0.735701E+00    0.167405E+03
   0.743411E+00    0.182594E+03
   0.753768E+00    0.203091E+03
   0.767526E+00    0.230473E+03
   0.781349E+00    0.258186E+03
   0.799341E+00    0.294498E+03
   0.822571E+00    0.341800E+03
   0.852371E+00    0.403089E+03
   0.890322E+00    0.482033E+03
   0.938366E+00    0.583225E+03
   0.998910E+00    0.712491E+03
   0.102833E+01    0.776015E+03
   0.106554E+01    0.857327E+03
   0.110693E+01    0.949361E+03
   0.113302E+01    0.100809E+04
   0.116586E+01    0.108320E+04
   0.118620E+01    0.113061E+04
   0.121035E+01    0.118852E+04


"load factor PA vs. Integrated Stress Nx(320,9)
       0        0
   0.100000E+00   -0.150401E+03
   0.200000E+00   -0.196018E+03
   0.348830E+00   -0.260206E+03
   0.440445E+00   -0.288532E+03
   0.503401E+00   -0.274063E+03
   0.536940E+00   -0.240442E+03
   0.552750E+00   -0.221324E+03
   0.565637E+00   -0.203218E+03
   0.575333E+00   -0.186985E+03
   0.585474E+00   -0.169325E+03
   0.595807E+00   -0.151076E+03
   0.607741E+00   -0.129687E+03
   0.623199E+00   -0.101530E+03
   0.645971E+00   -0.591364E+02
   0.674181E+00   -0.508618E+01
   0.707790E+00    0.615232E+02
   0.721981E+00    0.902925E+02
   0.724901E+00    0.962723E+02
   0.721604E+00    0.895217E+02
   0.720243E+00    0.866189E+02
   0.724002E+00    0.938707E+02
   0.725819E+00    0.974646E+02
   0.727725E+00    0.101227E+03
   0.730798E+00    0.107291E+03
   0.735701E+00    0.117008E+03
   0.743411E+00    0.132346E+03
   0.753768E+00    0.153044E+03
   0.767526E+00    0.180677E+03
   0.781349E+00    0.208572E+03
   0.799341E+00    0.245051E+03
